car,motorcycle,bus,truck,total,bbox_area_ratio,mean_bbox_area,max_bbox_area,cluster_density,crowd_density,brightness,sharpness,edge_density,zone_top,zone_mid,zone_bottom,bottom_motor,mid_car,is_night,is_rain,filepath,cam_id,label
0,0,0,0,0,0.0,0.0,0.0,0.0,1.42540442943573,91.91557373046875,481.9891405957031,0.0440335693359375,0,0,0,0,0,1,0,dataset_cleaned/free_flow/cam08_20251207_220335.png,cam08,free_flow
10,2,3,0,15,0.2138037109375,5838.266666666666,15080.0,0.014253580729166666,22.767868041992188,125.1035107421875,863.3494330855369,0.1545263671875,3,8,4,1,6,0,0,dataset_cleaned/congested/cam10_20251208_161008.png,cam10,congested
4,5,3,1,13,0.1022021484375,3220.153846153846,13448.0,0.007861703725961539,3.996845006942749,129.80981201171875,637.6885262877881,0.1326416015625,5,4,4,4,2,0,0,dataset_cleaned/free_flow/cam07_20251205_112150.png,cam07,free_flow
14,3,1,2,20,0.18662109375000002,3583.125,12013.92,0.008331298828125,3.3067245483398438,86.3989404296875,596.117283926128,0.06775927734375,12,8,0,1,5,1,0,dataset_cleaned/free_flow/cam11_20251208_225740.png,cam11,free_flow
7,1,2,2,12,0.137412109375,4690.333333333333,31559.0,0.011451009114583334,15.997241020202637,112.37055908203125,517.7657276818691,0.1044775390625,0,11,1,0,5,0,0,dataset_cleaned/congested/cam08_20251206_091458.png,cam08,congested
5,19,1,1,26,0.21621337890625,3406.1923076923076,11375.0,0.008315899188701924,23.060043334960938,92.02372314453125,630.886547557807,0.0963623046875,4,12,10,10,3,0,0,dataset_cleaned/congested/cam11_20251209_174150.png,cam11,congested
5,1,1,0,7,0.03612548828125,2113.8571428571427,4875.0,0.005160784040178571,2.621342182159424,105.44888427734375,485.86777485236524,0.0659033203125,2,5,0,0,4,0,0,dataset_cleaned/free_flow/cam08_20251208_130335.png,cam08,free_flow
0,0,0,0,0,0.0,0.0,0.0,0.0,2.1295692920684814,92.66860595703125,466.8830608204234,0.0468641357421875,0,0,0,0,0,1,0,dataset_cleaned/free_flow/cam08_20251207_014339.png,cam08,free_flow
3,3,0,2,8,0.161030078125,7729.44375,45228.33,0.01797210693359375,1.3795714378356934,100.80040771484374,481.4974450695071,0.06340136718749999,0,8,0,0,3,1,0,dataset_cleaned/free_flow/cam09_20251207_212842.png,cam09,free_flow
18,4,1,2,25,0.188882421875,2901.234,10068.25,0.00674580078125,9.545387268066406,92.2878369140625,612.7162973487649,0.0716689453125,8,11,6,2,9,1,0,dataset_cleaned/moderate/cam11_20251208_225240.png,cam11,moderate
4,13,0,3,20,0.16336523437500003,3485.125,18705.83,0.008103434244791667,28.484813690185547,92.0525927734375,722.4791011219321,0.079318115234375,5,10,3,3,2,1,0,dataset_cleaned/congested/cam11_20251205_182537.png,cam11,congested
5,6,0,2,13,0.1224755859375,3858.923076923077,31944.0,0.009421198918269232,2.2644922733306885,133.76482666015625,547.2329696227966,0.115009765625,1,11,1,0,5,0,0,dataset_cleaned/free_flow/cam09_20251207_101841.png,cam09,free_flow
1,2,3,0,6,0.1426796875,9131.5,35927.43,0.021232096354166664,7.350943565368652,114.31142578125,783.2468027001034,0.112496337890625,1,5,0,0,0,1,0,dataset_cleaned/free_flow/cam07_20251205_180017.png,cam07,free_flow
2,7,1,1,11,0.10054931640625,3744.090909090909,14478.0,0.009140846946022728,4.964078426361084,104.476337890625,607.1026341223716,0.0906591796875,1,9,1,1,2,0,0,dataset_cleaned/free_flow/cam08_20251204_114806.png,cam08,free_flow
6,24,1,0,31,0.14015380859375,1851.8387096774193,6270.0,0.004521090599798387,10.782772064208984,128.41240966796875,675.0498778575655,0.13477783203125,6,21,4,5,1,0,0,dataset_cleaned/congested/cam10_20251207_100848.png,cam10,congested
10,10,0,3,23,0.157431640625,2803.6521739130435,32841.0,0.0068448539402173915,2.971508502960205,130.08203369140625,459.00099467262635,0.098583984375,4,18,1,0,7,0,0,dataset_cleaned/free_flow/cam09_20251205_161837.png,cam09,free_flow
12,23,2,1,38,0.33695068359375,3631.9736842105262,24735.0,0.008867123252467106,35.97825622558594,112.5860693359375,883.5532723201749,0.141865234375,11,20,7,5,3,0,0,dataset_cleaned/congested/cam11_20251209_085708.png,cam11,congested
5,8,0,1,14,0.14251562500000003,4209.692307692308,25605.8,0.00978816105769231,4.733322620391846,95.6457421875,679.1943752087403,0.0861019287109375,4,7,2,2,2,1,0,dataset_cleaned/moderate/cam10_20251208_220730.png,cam10,moderate
11,12,2,2,27,0.13733642578125,2083.4444444444443,14157.0,0.005086534288194444,4.9097185134887695,130.360693359375,578.9826718556822,0.091650390625,17,8,2,3,3,0,0,dataset_cleaned/free_flow/cam11_20251204_153557.png,cam11,free_flow
2,25,0,2,29,0.21675664062500002,2870.1568965517245,10932.42,0.006673541891163794,24.08226776123047,92.48814453125,713.4442431726587,0.084431396484375,4,16,9,14,2,1,0,dataset_cleaned/congested/cam11_20251206_213514.png,cam11,congested
1,0,1,0,2,0.10740078125000001,20620.95,36569.12,0.04794677734375,3.0852785110473633,102.383388671875,748.7148251551017,0.09569763183593749,1,1,0,0,1,1,0,dataset_cleaned/free_flow/cam07_20251207_214828.png,cam07,free_flow
10,5,1,1,17,0.0296728515625,714.9411764705883,1530.0,0.001745461856617647,1.5849051475524902,128.371455078125,437.7845958791672,0.06404296875,13,4,0,0,0,0,0,dataset_cleaned/free_flow/cam11_20251205_162422.png,cam11,free_flow
2,0,2,0,4,0.38606640625000005,37062.375,108710.32,0.086175537109375,3.331373691558838,87.4647119140625,655.0322870693208,0.07110449218749999,3,1,0,0,2,1,0,dataset_cleaned/free_flow/cam07_20251207_235600.png,cam07,free_flow
4,1,3,1,9,0.48140312500000004,20539.86666666667,109463.25,0.04775824652777778,2.257331371307373,94.25614013671876,647.0488467830122,0.0790711669921875,2,6,1,0,1,1,0,dataset_cleaned/free_flow/cam07_20251208_221157.png,cam07,free_flow
13,6,0,1,20,0.137186328125,2633.9775000000004,19285.72,0.0061243896484375,3.3717565536499023,79.17149169921875,598.559507688135,0.0554844970703125,11,9,0,0,8,1,0,dataset_cleaned/free_flow/cam11_20251207_223355.png,cam11,free_flow
5,1,4,0,10,0.1047705078125,4291.4,11312.0,0.01047705078125,4.617402076721191,122.8221044921875,518.1733387106894,0.07830810546875,3,7,0,0,3,0,0,dataset_cleaned/free_flow/cam08_20251209_150651.png,cam08,free_flow
3,10,0,4,17,0.16228759765625,3910.176470588235,43798.0,0.009546329273897059,1.9719196557998657,131.9746484375,484.8269231390951,0.10561279296875,4,13,0,0,2,0,0,dataset_cleaned/free_flow/cam09_20251205_152954.png,cam09,free_flow
4,0,2,0,6,0.18930078125,12115.250000000002,52015.0,0.02816975911458333,3.495666742324829,93.50992431640626,563.2220596643971,0.0686910400390625,1,4,1,0,3,1,0,dataset_cleaned/free_flow/cam09_20251209_182132.png,cam09,free_flow
16,9,3,0,28,0.332223828125,4556.212500000001,25302.98,0.0105938720703125,18.492198944091797,92.2418115234375,754.0151466325102,0.0868988037109375,10,14,4,1,5,1,0,dataset_cleaned/congested/cam11_20251207_182854.png,cam11,congested
10,9,3,5,27,0.0555517578125,842.7407407407408,2640.0,0.002057472511574074,9.615645408630371,128.837216796875,537.2899822492062,0.07730224609375,20,6,1,1,0,0,0,dataset_cleaned/moderate/cam11_20251204_130903.png,cam11,moderate
4,8,0,0,12,0.04665771484375,1592.5833333333333,3654.0,0.0038881429036458338,5.808656692504883,117.657138671875,486.47584542345413,0.07148193359375,2,9,1,1,2,0,0,dataset_cleaned/moderate/cam08_20251209_125659.png,cam08,moderate
1,0,0,1,2,0.015634765625,3202.0,4635.0,0.0078173828125,2.3941075801849365,101.96898681640624,496.13452147462357,0.06299072265625,1,1,0,0,1,0,0,dataset_cleaned/free_flow/cam08_20251209_134158.png,cam08,free_flow
5,6,1,0,12,0.07052001953125,2407.0833333333335,8211.0,0.005876668294270834,18.13996124267578,116.266162109375,796.3821522552427,0.1527099609375,2,7,3,2,2,0,0,dataset_cleaned/congested/cam07_20251209_173630.png,cam07,congested
2,5,0,1,8,0.0194677734375,996.75,2107.0,0.0024334716796875,9.300085067749023,99.595947265625,447.0758634440838,0.0898681640625,0,4,4,4,2,0,0,dataset_cleaned/moderate/cam08_20251206_074458.png,cam08,moderate
6,7,0,3,16,0.18397216796875,4709.6875,45254.0,0.011498260498046874,3.1975560188293457,127.6188330078125,552.3450113143386,0.11376953125,2,14,0,0,5,0,0,dataset_cleaned/free_flow/cam09_20251206_080003.png,cam09,free_flow
1,1,2,0,4,0.36611367187500005,35146.9125,100915.28,0.0817218017578125,6.872585296630859,91.3049951171875,735.7269780017361,0.090673583984375,1,3,0,0,1,1,0,dataset_cleaned/free_flow/cam07_20251207_220828.png,cam07,free_flow
3,1,0,2,6,0.05017333984375,3425.1666666666665,5238.0,0.008362223307291666,3.236936569213867,111.088486328125,505.62682539939874,0.068193359375,0,5,1,0,2,0,0,dataset_cleaned/free_flow/cam08_20251205_144605.png,cam08,free_flow
0,0,2,0,2,0.545759375,104785.8,200512.16,0.243642578125,1.6128432750701904,89.1284326171875,470.83121729956963,0.042429443359375,0,2,0,0,0,1,0,dataset_cleaned/free_flow/cam08_20251205_051108.png,cam08,free_flow
7,17,1,0,25,0.190400390625,3119.52,15504.0,0.007616015625,16.07494354248047,94.75821533203126,598.5073644778189,0.0916552734375,4,19,2,4,4,0,0,dataset_cleaned/congested/cam08_20251204_160556.png,cam08,congested
5,2,0,2,9,0.08894775390625,4048.1111111111113,17820.0,0.009883083767361111,2.6586685180664062,72.3741455078125,454.9616551263274,0.04592529296875,3,6,0,0,2,0,0,dataset_cleaned/free_flow/cam08_20251205_155922.png,cam08,free_flow
4,9,3,0,16,0.09759033203125,2498.3125,6466.0,0.006099395751953125,19.2476863861084,115.2407958984375,613.6427385835111,0.09208251953125,6,10,0,0,3,0,0,dataset_cleaned/congested/cam08_20251207_112334.png,cam08,congested
10,22,0,1,33,0.298515625,3705.212121212121,20100.0,0.009045928030303031,13.05860424041748,109.1578125,602.9809227895497,0.10672607421875,7,19,7,8,6,0,0,dataset_cleaned/congested/cam08_20251209_135656.png,cam08,congested
9,6,8,1,24,0.2851611328125,4866.75,31373.0,0.0118817138671875,16.12540054321289,127.1549609375,631.0758882564542,0.1321826171875,10,12,2,1,2,0,0,dataset_cleaned/moderate/cam07_20251208_154859.png,cam07,moderate
15,20,1,6,42,0.281826171875,2748.4761904761904,16995.0,0.006710146949404762,16.772090911865234,129.88056884765626,658.2689656672419,0.121669921875,15,20,7,8,4,0,0,dataset_cleaned/congested/cam11_20251206_123514.png,cam11,congested
2,3,1,0,6,0.0665625,4544.0,16632.0,0.01109375,3.1887967586517334,107.8215185546875,603.4741960761008,0.0916552734375,1,3,2,3,2,0,0,dataset_cleaned/free_flow/cam08_20251209_084152.png,cam08,free_flow
5,0,0,2,7,0.03836669921875,2245.0,5842.0,0.00548095703125,3.4341418743133545,136.06836669921876,508.9304713710785,0.0693896484375,4,3,0,0,2,0,0,dataset_cleaned/free_flow/cam08_20251205_141126.png,cam08,free_flow
0,0,1,0,1,0.289037109375,110990.25,108876.15000000001,0.25806884765625,1.506565809249878,90.94851806640625,457.7378894135579,0.0450836181640625,0,1,0,0,0,1,0,dataset_cleaned/free_flow/cam08_20251208_015606.png,cam08,free_flow
8,8,1,1,18,0.15567626953125,3542.5,25920.0,0.008648681640625,4.7651519775390625,128.1373193359375,510.2694636276007,0.10897216796875,1,16,1,0,7,0,0,dataset_cleaned/free_flow/cam09_20251203_161916.png,cam09,free_flow
6,6,1,3,16,0.16069091796875,4113.6875,12978.0,0.010043182373046876,7.596562385559082,102.264267578125,518.9575166439056,0.08022216796875,4,10,2,3,4,0,0,dataset_cleaned/moderate/cam08_20251208_154423.png,cam08,moderate
12,4,2,0,18,0.19021240234375,4328.388888888889,15200.0,0.010567355685763889,9.783601760864258,127.824375,790.3821782051027,0.14084228515625,6,9,3,1,6,0,0,dataset_cleaned/congested/cam10_20251208_141440.png,cam10,congested
2,1,1,1,5,0.1459619140625,11957.2,48000.0,0.0291923828125,3.5435256958007812,124.65671630859374,593.4472063289642,0.08219970703125,3,1,1,0,0,0,0,dataset_cleaned/free_flow/cam08_20251208_132342.png,cam08,free_flow
5,2,0,0,7,0.02201904296875,1288.4285714285713,2700.0,0.0031455775669642855,4.197815418243408,131.58013916015625,647.1370214819908,0.143818359375,4,3,0,1,2,0,0,dataset_cleaned/free_flow/cam07_20251207_110827.png,cam07,free_flow
4,2,2,4,12,0.27251708984375,9301.916666666666,86400.0,0.022709757486979166,1.7186598777770996,129.35275390625,481.03614342636445,0.107666015625,6,5,1,0,2,0,0,dataset_cleaned/free_flow/cam09_20251203_143331.png,cam09,free_flow
16,16,2,5,39,0.24888671875,2613.948717948718,17085.0,0.006381710737179487,7.303511142730713,124.71454345703125,591.5648701612412,0.10539306640625,15,15,9,4,5,0,0,dataset_cleaned/moderate/cam11_20251207_153854.png,cam11,moderate
0,0,0,0,0,0.0,0.0,0.0,0.0,1.9556784629821777,89.19474853515625,468.9015019223723,0.043027099609375,0,0,0,0,0,1,0,dataset_cleaned/free_flow/cam08_20251206_211959.png,cam08,free_flow
12,6,4,2,24,0.2575732421875,4395.916666666667,20184.0,0.010732218424479167,6.608115196228027,107.616279296875,758.6510570971429,0.1091845703125,10,10,4,3,7,0,0,dataset_cleaned/moderate/cam11_20251207_092354.png,cam11,moderate
7,7,8,1,23,0.15257080078125,2717.086956521739,10058.0,0.006633513077445652,7.982467174530029,124.989091796875,671.5402757604061,0.13138427734375,9,12,2,2,4,0,0,dataset_cleaned/moderate/cam10_20251204_153602.png,cam10,moderate
9,8,2,0,19,0.04467041015625,963.0,2336.0,0.00235107421875,6.967382431030273,125.4755322265625,641.1854256652296,0.11462646484375,10,9,0,0,1,0,0,dataset_cleaned/moderate/cam10_20251203_121147.png,cam10,moderate
5,7,0,3,15,0.1573193359375,4295.866666666667,51291.0,0.010487955729166666,2.498814582824707,131.594140625,478.39558767766357,0.1041943359375,5,10,0,0,4,0,0,dataset_cleaned/free_flow/cam09_20251205_154432.png,cam09,free_flow
4,1,0,1,6,0.032177734375,2196.6666666666665,6254.0,0.005362955729166667,2.420180559158325,110.9552099609375,490.8116401206913,0.06345703125,2,4,0,0,4,0,0,dataset_cleaned/free_flow/cam08_20251208_150412.png,cam08,free_flow
16,13,2,2,33,0.31242919921875,3877.909090909091,16541.0,0.009467551491477273,26.864097595214844,114.741064453125,821.1016893839779,0.13750244140625,10,19,4,0,4,0,0,dataset_cleaned/congested/cam11_20251209_171154.png,cam11,congested
6,2,1,2,11,0.096923828125,3609.090909090909,18096.0,0.008811257102272728,2.605433464050293,124.90534423828124,561.3878317048787,0.1159326171875,7,1,3,1,1,0,0,dataset_cleaned/free_flow/cam07_20251207_133828.png,cam07,free_flow
3,0,0,0,3,0.0179931640625,2456.6666666666665,5096.0,0.005997721354166667,5.871097087860107,128.20093505859376,530.5566040634154,0.07332275390625,2,1,0,0,2,0,0,dataset_cleaned/moderate/cam08_20251205_113215.png,cam08,moderate
3,3,1,2,9,0.1887060546875,8588.222222222223,31980.0,0.020967339409722223,1.5321345329284668,131.3313671875,553.6258185981212,0.1243896484375,1,7,1,0,3,0,0,dataset_cleaned/free_flow/cam09_20251209_122705.png,cam09,free_flow
27,5,1,1,34,0.50512451171875,6085.264705882353,24024.0,0.014856603285845586,22.088666915893555,120.099775390625,768.553804208988,0.177529296875,2,25,7,0,19,0,0,dataset_cleaned/congested/cam09_20251205_071111.png,cam09,congested
14,8,1,0,23,0.254141015625,4243.05,50280.48,0.00986572265625,11.552900314331055,96.7209619140625,705.3562180696679,0.0905386962890625,9,13,1,2,8,1,0,dataset_cleaned/congested/cam10_20251208_221230.png,cam10,congested
6,3,1,4,14,0.1650830078125,4829.857142857143,51728.0,0.011791643415178571,3.221029281616211,132.94763671875,524.3372135613857,0.11231201171875,6,8,0,0,5,0,0,dataset_cleaned/free_flow/cam09_20251209_113205.png,cam09,free_flow
3,4,0,4,11,0.14821044921875,5518.818181818182,44896.0,0.013473677201704547,1.90028715133667,134.41388427734375,505.7408707966268,0.1112353515625,2,9,0,0,3,0,0,dataset_cleaned/free_flow/cam09_20251206_131003.png,cam09,free_flow
16,2,9,2,29,0.35347900390625,4992.586206896552,23744.0,0.012188931169181034,17.633264541625977,115.00321044921876,775.128156547302,0.13331787109375,14,12,3,1,8,0,0,dataset_cleaned/congested/cam11_20251203_110711.png,cam11,congested
10,27,2,0,39,0.1930615234375,2027.6410256410256,6789.0,0.00495029547275641,16.767778396606445,125.4390234375,673.9925670409204,0.1391064453125,11,17,11,12,2,0,0,dataset_cleaned/congested/cam10_20251205_110718.png,cam10,congested
11,20,6,1,38,0.278076171875,2997.3684210526317,25984.0,0.007317793996710526,20.316368103027344,113.10474365234376,755.0274863877238,0.12764892578125,11,16,11,9,2,0,0,dataset_cleaned/congested/cam11_20251209_091710.png,cam11,congested
4,12,0,5,21,0.13939697265625,2718.904761904762,31823.0,0.006637951078869048,2.559504508972168,133.5373291015625,471.8186642271935,0.1003759765625,4,16,1,0,4,0,0,dataset_cleaned/free_flow/cam09_20251209_152155.png,cam09,free_flow
5,10,2,1,18,0.033486328125,762.0,1764.0,0.0018603515625,7.733456134796143,124.22856201171875,732.9387254482265,0.1186962890625,8,10,0,0,1,0,0,dataset_cleaned/moderate/cam10_20251207_133348.png,cam10,moderate
1,22,1,1,25,0.14932421875000002,2293.6200000000003,18870.63,0.0053330078125,32.01325225830078,87.02343505859375,717.2394829307424,0.0773114013671875,9,13,3,6,1,1,0,dataset_cleaned/congested/cam11_20251208_211239.png,cam11,congested
8,16,5,1,30,0.4176513671875,5702.333333333333,51072.0,0.013921712239583333,12.414518356323242,124.69751708984376,833.8317696617543,0.16501220703125,8,14,8,5,2,0,0,dataset_cleaned/congested/cam10_20251208_121403.png,cam10,congested
9,10,0,1,20,0.06517822265625,1334.85,3984.0,0.0032589111328125003,6.207150936126709,129.9975732421875,641.9594441074136,0.12257568359375,9,9,2,4,2,0,0,dataset_cleaned/moderate/cam10_20251205_100726.png,cam10,moderate
7,13,2,1,23,0.22833251953125,4066.304347826087,39294.0,0.009927500849184782,18.666120529174805,117.3344775390625,478.53672592729924,0.10178955078125,3,17,3,4,5,0,0,dataset_cleaned/congested/cam09_20251203_173212.png,cam09,congested
15,0,3,0,18,0.28362578125000004,6807.01875,37339.56,0.01582733154296875,4.700262069702148,116.2158984375,805.3756742539535,0.113044189453125,5,9,2,0,9,1,0,dataset_cleaned/free_flow/cam07_20251206_194453.png,cam07,free_flow
1,0,4,1,6,0.160927734375,10986.0,26790.0,0.0268212890625,2.193821430206299,130.2077294921875,615.1992699172439,0.12049560546875,3,2,1,0,0,0,0,dataset_cleaned/free_flow/cam07_20251207_062827.png,cam07,free_flow
13,13,10,3,39,0.35060791015625,3682.2820512820513,20296.0,0.00898994641426282,8.06299877166748,125.3466650390625,616.5667836215435,0.10743408203125,17,13,9,10,3,0,0,dataset_cleaned/moderate/cam11_20251206_115514.png,cam11,moderate
17,9,1,1,28,0.19631992187500003,2692.3875000000003,11819.25,0.006260201590401786,20.226581573486328,96.960419921875,771.4696603467764,0.09102844238281249,9,14,5,0,8,1,0,dataset_cleaned/congested/cam11_20251208_200239.png,cam11,congested
4,7,3,1,15,0.5310046875000001,14564.7,123318.81,0.03386509486607143,6.594054698944092,105.8406298828125,714.991476295453,0.098766845703125,4,10,0,0,2,1,0,dataset_cleaned/moderate/cam10_20251207_194848.png,cam10,moderate
5,1,7,0,13,0.2758203125,8690.461538461539,65520.0,0.021216947115384615,2.7314066886901855,133.2818017578125,628.7054291438822,0.13236083984375,8,5,0,0,3,0,0,dataset_cleaned/free_flow/cam07_20251205_081222.png,cam07,free_flow
10,8,2,2,22,0.16220703125,3020.0,12928.0,0.007373046875,7.967371463775635,114.20920166015625,630.9833884039875,0.09271240234375,14,8,0,1,4,0,0,dataset_cleaned/moderate/cam11_20251207_082854.png,cam11,moderate
4,7,6,0,17,0.4687841796875,11294.941176470587,100082.0,0.027575539981617648,6.911931991577148,124.95071044921875,696.4162028450904,0.1399755859375,8,4,5,5,1,0,0,dataset_cleaned/free_flow/cam07_20251203_162459.png,cam07,free_flow
5,15,0,2,22,0.1513330078125,2817.5454545454545,12420.0,0.006878773082386364,6.59393310546875,128.24337646484375,553.9352311992584,0.09010498046875,13,8,1,1,2,0,0,dataset_cleaned/free_flow/cam11_20251205_101823.png,cam11,free_flow
